id,incident_id,operator_id,region_id,raw_data_id,title,description,status,severity,start_time,end_time,estimated_fix_time,location,latitude,longitude,affected_services,created_at,updated_at,place
4074,INCSE0531553,1,,,"{""sv"": ""INCSE0531553"", ""en"": ""INCSE0531553""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-21T03:50:27+01:00,2026-03-24 00:34:27.691218,2026-03-23T09:00:00+01:00,Tranemo,57.61819818253206,13.206939699103328,"[""4g""]",2026-03-21T05:27:38.530478,2026-03-24 00:34:27.691218,
4075,INCSE0531366,1,14,,"{""sv"": ""INCSE0531366"", ""en"": ""INCSE0531366""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-20T20:29:24+01:00,2026-04-09 23:10:27.134602,2026-03-24T23:26:49+01:00,Västmanlands län,58.46425696748561,13.22067260926415,"[""4g""]",2026-03-21T05:27:38.530478,2026-04-09 23:10:27.134602,
4076,INCSE0531415,1,2,,"{""sv"": ""INCSE0531415"", ""en"": ""INCSE0531415""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",active,medium,2026-03-20T22:42:21+01:00,,,Västra Götalands län,57.7041472396233,11.935272218458874,"[""4g""]",2026-03-21T05:27:38.530478,2026-04-28T21:32:38.050305,
4077,34593106,3,20,9703,"{""sv"": ""34593106"", ""en"": ""34593106""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-20 17:04:00.000000,2026-03-21 09:33:45.769479,2026-03-21 08:53:00.000000,Norrbottens län,66.82465748050144,20.376917928137875,"[""4g"", ""5g""]",2026-03-21 04:32:46,2026-03-21 09:33:45.769479,
4078,34593176,3,20,9743,"{""sv"": ""34593176"", ""en"": ""34593176""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-20 17:04:00.000000,2026-03-21 10:34:17.888624,2026-03-21 10:15:00.000000,Norrbottens län,66.79517954287807,20.338860984166438,"[""4g"", ""5g""]",2026-03-21 05:32:34,2026-03-21 10:34:17.888624,
4079,INCSE0531595,1,20,,"{""sv"": ""INCSE0531595"", ""en"": ""INCSE0531595""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-21T06:44:28+01:00,2026-03-24 00:34:27.691218,2026-03-23T09:00:00+01:00,Norrbottens län,65.21241012312859,21.80099487607849,"[""4g""]",2026-03-21T07:27:31.773649,2026-03-24 00:34:27.691218,
4080,INCSE0531597,1,20,,"{""sv"": ""INCSE0531597"", ""en"": ""INCSE0531597""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-21T06:45:29+01:00,2026-03-24 00:34:27.691218,2026-03-23T09:00:00+01:00,Norrbottens län,65.21241012312859,21.80099487607849,"[""4g""]",2026-03-21T07:27:31.773649,2026-03-24 00:34:27.691218,
4081,INCSE0530943,1,20,,"{""sv"": ""INCSE0530943"", ""en"": ""INCSE0530943""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-20T10:11:33+01:00,2026-03-23 03:33:44.180205,2026-03-21T10:22:30+01:00,Norrbottens län,65.32559195377247,21.470031741270883,"[""4g""]",2026-03-21T07:27:31.773649,2026-03-23 03:33:44.180205,
4082,34593180,3,13,9824,"{""sv"": ""34593180"", ""en"": ""34593180""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-19 19:53:00.000000,2026-03-21 11:11:00.000000,2026-03-21 11:11:00.000000,Örebro län,59.313299792153586,15.250246353962368,"[""4g"", ""5g""]",2026-03-21 06:32:52,2026-03-21 11:33:57.860976,
4083,34593258,3,20,9863,"{""sv"": ""34593258"", ""en"": ""34593258""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-20 17:04:00.000000,2026-03-21 13:33:58.940821,2026-03-21 13:11:00.000000,Norrbottens län,66.8605821406818,20.428852832271176,"[""4g"", ""5g""]",2026-03-21 08:32:15,2026-03-21 13:33:58.940821,
4084,INCSE0531653,1,11,,"{""sv"": ""INCSE0531653"", ""en"": ""INCSE0531653""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-21T10:12:25+01:00,2026-03-24 00:34:27.691218,2026-03-23T09:00:00+01:00,Hallands län,56.65773615815526,12.803192140450532,"[""4g""]",2026-03-21T10:27:32.591931,2026-03-24 00:34:27.691218,
4085,INCSE0531642,1,11,,"{""sv"": ""INCSE0531642"", ""en"": ""INCSE0531642""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-21T09:44:25+01:00,2026-03-24 00:34:27.691218,2026-03-23T09:00:00+01:00,Hallands län,56.65773615815526,12.803192140450532,"[""4g""]",2026-03-21T10:27:32.591931,2026-03-24 00:34:27.691218,
4086,34593342,3,20,10137,"{""sv"": ""34593342"", ""en"": ""34593342""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-20 17:04:00.000000,2026-03-23 13:00:00.000000,2026-03-21 14:32:00.000000,Norrbottens län,66.84785632332,20.391558461906634,"[""4g"", ""5g""]",2026-03-21 10:32:36,2026-03-23 13:34:28.423948,
4087,34593229,3,13,10216,"{""sv"": ""34593229"", ""en"": ""34593229""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-19 19:53:00.000000,2026-03-23 11:00:00.000000,2026-03-21 14:32:00.000000,Örebro län,59.26118916204807,15.186067621928338,"[""4g"", ""5g""]",2026-03-21 10:32:36,2026-03-23 11:34:26.830747,
4088,34593642,3,1,10222,"{""sv"": ""34593642"", ""en"": ""34593642""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 08:57:00.000000,2026-03-23 12:00:00.000000,2026-03-21 17:51:00.000000,Stockholms län,59.364320420251815,18.06030263427625,"[""4g"", ""5g""]",2026-03-21 13:32:15,2026-03-23 12:35:39.114179,
4089,34593668,3,21,10063,"{""sv"": ""34593668"", ""en"": ""34593668""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 14:24:00.000000,2026-03-21 19:33:42.044190,2026-03-21 19:00:00.000000,Södermanlands län,58.99815314301035,16.72300924626357,"[""4g"", ""5g""]",2026-03-21 13:32:15,2026-03-21 19:33:42.044190,
4090,34593501,3,21,10064,"{""sv"": ""34593501"", ""en"": ""34593501""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 14:24:00.000000,2026-03-21 19:33:42.044190,2026-03-21 19:00:00.000000,Södermanlands län,59.04348112477378,16.754460189239076,"[""4g"", ""5g""]",2026-03-21 13:32:15,2026-03-21 19:33:42.044190,
4091,34593676,3,2,10191,"{""sv"": ""34593676"", ""en"": ""34593676""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 14:37:00.000000,2026-03-21 19:00:00.000000,2026-03-21 19:00:00.000000,Västra Götalands län,58.03455300933215,12.978758146679052,"[""4g"", ""5g""]",2026-03-21 14:32:15,2026-03-21 19:33:42.044190,
4092,34593860,3,2,10267,"{""sv"": ""34593860"", ""en"": ""34593860""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 17:58:00.000000,2026-03-21 22:00:00.000000,2026-03-21 22:00:00.000000,Västra Götalands län,57.96550831532975,12.977560740234512,"[""4g"", ""5g""]",2026-03-21 17:32:18,2026-03-21 22:34:02.070823,
4093,34593869,3,20,10481,"{""sv"": ""34593869"", ""en"": ""34593869""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-20 17:04:00.000000,2026-03-23 13:00:00.000000,2026-03-21 23:22:00.000000,Norrbottens län,66.83252831493985,20.441544164394323,"[""4g"", ""5g""]",2026-03-21 18:31:58,2026-03-23 13:34:28.423948,
4094,INCSE0531823,1,2,,"{""sv"": ""INCSE0531823"", ""en"": ""INCSE0531823""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-21T19:18:28+01:00,2026-03-24 00:34:27.691218,2026-03-23T09:00:00+01:00,Västra Götalands län,58.41322259584491,13.861999513647115,"[""4g""]",2026-03-21T20:27:31.703214,2026-03-24 00:34:27.691218,
4095,INCSE0531845,1,2,,"{""sv"": ""INCSE0531845"", ""en"": ""INCSE0531845""}","{""sv"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt."", ""en"": ""Just nu har vi en driftst\u00f6rning som kan p\u00e5verka dina tj\u00e4nster i omr\u00e5det. V\u00e5ra tekniker jobbar p\u00e5 att l\u00f6sa det s\u00e5 snart som m\u00f6jligt.""}",resolved,medium,2026-03-21T21:00:19+01:00,2026-03-24 00:34:27.691218,2026-03-23T09:00:00+01:00,Västra Götalands län,57.69534132213706,11.951751710650068,"[""4g""]",2026-03-21T21:27:33.177305,2026-03-24 00:34:27.691218,
4096,34593883,3,21,10409,"{""sv"": ""34593883"", ""en"": ""34593883""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 23:08:00.000000,2026-03-22 04:33:44.360049,2026-03-22 04:00:00.000000,Södermanlands län,59.00336260789618,16.701563196901073,"[""4g"", ""5g""]",2026-03-21 22:32:19,2026-03-22 04:33:44.360049,
4097,34593984,3,21,10410,"{""sv"": ""34593984"", ""en"": ""34593984""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 23:07:00.000000,2026-03-22 04:33:44.360049,2026-03-22 04:00:00.000000,Södermanlands län,59.06809047764916,16.791528085642376,"[""4g"", ""5g""]",2026-03-21 22:32:19,2026-03-22 04:33:44.360049,
4098,34593983,3,21,10411,"{""sv"": ""34593983"", ""en"": ""34593983""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 23:07:00.000000,2026-03-22 04:33:44.360049,2026-03-22 04:00:00.000000,Södermanlands län,59.05378932065494,16.76240385416425,"[""4g"", ""5g""]",2026-03-21 22:32:19,2026-03-22 04:33:44.360049,
4099,34593982,3,21,10412,"{""sv"": ""34593982"", ""en"": ""34593982""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 23:08:00.000000,2026-03-22 04:33:44.360049,2026-03-22 04:00:00.000000,Södermanlands län,59.03319133014125,16.71037858794546,"[""4g"", ""5g""]",2026-03-21 22:32:19,2026-03-22 04:33:44.360049,
4100,34593888,3,21,10486,"{""sv"": ""34593888"", ""en"": ""34593888""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 22:28:00.000000,2026-03-22 03:41:00.000000,2026-03-22 03:41:00.000000,Södermanlands län,59.024500751312594,16.75190277458185,"[""4g"", ""5g""]",2026-03-21 23:32:21,2026-03-22 04:33:44.360049,
4116,34593992,3,20,10519,"{""sv"": ""34593992"", ""en"": ""34593992""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-20 17:04:00.000000,2026-03-22 06:34:02.999427,2026-03-22 05:37:00.000000,Norrbottens län,66.82798313723931,20.345136080083453,"[""4g"", ""5g""]",2026-03-22 01:32:20,2026-03-22 06:34:02.999427,
4117,34593991,3,13,10522,"{""sv"": ""34593991"", ""en"": ""34593991""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-19 19:53:00.000000,2026-03-22 05:33:47.175657,2026-03-22 05:31:00.000000,Örebro län,59.24738836373444,15.191560690892132,"[""4g"", ""5g""]",2026-03-22 01:32:20,2026-03-22 05:33:47.175657,
4118,34593993,3,21,10525,"{""sv"": ""34593993"", ""en"": ""34593993""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-21 22:28:00.000000,2026-03-22 06:34:02.999427,2026-03-22 06:00:00.000000,Södermanlands län,59.00605846098054,16.802407334143854,"[""4g"", ""5g""]",2026-03-22 01:32:20,2026-03-22 06:34:02.999427,
4119,34593893,3,1,10528,"{""sv"": ""34593893"", ""en"": ""34593893""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-22 02:21:00.000000,2026-03-22 07:34:00.693957,2026-03-22 07:00:00.000000,Stockholms län,59.34583226898499,18.01353261480647,"[""4g"", ""5g""]",2026-03-22 01:32:20,2026-03-22 07:34:00.693957,
4120,34593895,3,1,10562,"{""sv"": ""34593895"", ""en"": ""34593895""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-22 01:14:00.000000,2026-03-22 07:34:00.693957,2026-03-22 07:26:00.000000,Stockholms län,59.35229621849088,18.037595114471614,"[""4g"", ""5g""]",2026-03-22 02:31:54,2026-03-22 07:34:00.693957,
4121,34594002,3,20,10632,"{""sv"": ""34594002"", ""en"": ""34594002""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-20 17:04:00.000000,2026-03-22 07:44:00.000000,2026-03-22 07:44:00.000000,Norrbottens län,66.8574705872524,20.379997025783698,"[""4g"", ""5g""]",2026-03-22 03:32:01,2026-03-22 08:34:03.793138,
4122,34593898,3,13,11014,"{""sv"": ""34593898"", ""en"": ""34593898""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-19 19:53:00.000000,2026-03-23 13:00:00.000000,2026-03-22 07:44:00.000000,Örebro län,59.2501340100672,15.223178766367361,"[""4g"", ""5g""]",2026-03-22 03:32:01,2026-03-23 13:34:28.423948,
4123,34594038,3,1,10751,"{""sv"": ""34594038"", ""en"": ""34594038""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-22 01:14:00.000000,2026-03-22 10:09:00.000000,2026-03-22 10:09:00.000000,Stockholms län,59.330302236373825,18.036800260211557,"[""4g"", ""5g""]",2026-03-22 05:32:05,2026-03-22 10:34:04.477450,
4124,INCSE0531977,1,18,,"{""sv"": ""INCSE0531977"", ""en"": ""INCSE0531977""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-03-22T03:36:27+01:00,2026-03-24 00:34:27.691218,2026-03-23T14:00:00+01:00,Jämtlands län,63.2663875607311,12.418670656028283,"[""4g""]",2026-03-22T07:27:34.080525,2026-03-24 00:34:27.691218,
4125,34594165,3,1,10826,"{""sv"": ""34594165"", ""en"": ""34594165""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-22 01:14:00.000000,2026-03-22 14:34:02.010289,2026-03-22 14:07:00.000000,Stockholms län,59.34160488538902,18.019625933339935,"[""4g"", ""5g""]",2026-03-22 09:32:16,2026-03-22 14:34:02.010289,
4126,34594257,3,16,11725,"{""sv"": ""34594257"", ""en"": ""34594257""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2025-12-17 16:19:00.000000,2026-03-23 12:00:00.000000,2026-03-22 16:41:00.000000,Gävleborgs län,60.967200399643424,16.034612546947027,"[""4g"", ""5g""]",2026-03-22 12:32:16,2026-03-23 12:35:39.114179,
4127,34594231,3,13,11053,"{""sv"": ""34594231"", ""en"": ""34594231""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-19 19:53:00.000000,2026-03-22 20:33:24.166094,2026-03-22 20:01:00.000000,Örebro län,59.28085714503853,15.196880890951727,"[""4g"", ""5g""]",2026-03-22 15:32:25,2026-03-22 20:33:24.166094,
4128,34594443,3,2,11138,"{""sv"": ""34594443"", ""en"": ""34594443""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-22 17:16:00.000000,2026-03-22 22:00:00.000000,2026-03-22 22:00:00.000000,Västra Götalands län,57.97118384660367,13.049352127586578,"[""4g"", ""5g""]",2026-03-22 16:31:39,2026-03-22 22:33:42.296137,
4129,34594468,3,13,11200,"{""sv"": ""34594468"", ""en"": ""34594468""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-19 19:53:00.000000,2026-03-23 00:36:18.625818,2026-03-22 23:48:00.000000,Örebro län,59.27406344673848,15.180434086435195,"[""4g"", ""5g""]",2026-03-22 19:31:57,2026-03-23 00:36:18.625818,
4130,34594467,3,2,11211,"{""sv"": ""34594467"", ""en"": ""34594467""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-22 19:44:00.000000,2026-03-22 22:33:42.296137,2026-03-22 22:00:00.000000,Västra Götalands län,58.020153840523335,13.016835415514754,"[""4g"", ""5g""]",2026-03-22 19:31:57,2026-03-22 22:33:42.296137,
4131,INCSE0532391,1,,,"{""sv"": ""INCSE0532391"", ""en"": ""INCSE0532391""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-03-22T21:14:25+01:00,2026-03-24 00:34:27.691218,2026-03-23T21:17:05+01:00,Ramsele distrikt,63.514275452524004,16.029052736604875,"[""4g""]",2026-03-22T21:27:31.990120,2026-03-24 00:34:27.691218,
4132,INCSE0532388,1,18,,"{""sv"": ""INCSE0532388"", ""en"": ""INCSE0532388""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-03-22T21:09:25+01:00,2026-03-24 00:34:27.691218,2026-03-23T21:09:28+01:00,Jämtlands län,63.57301044877867,15.842285158458978,"[""4g""]",2026-03-22T21:27:31.990120,2026-03-24 00:34:27.691218,
4133,34594499,3,8,11425,"{""sv"": ""34594499"", ""en"": ""34594499""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-22 23:10:00.000000,2026-03-23 04:00:00.000000,2026-03-23 04:00:00.000000,Kalmar län,56.67979021854265,16.30157999491015,"[""4g"", ""5g""]",2026-03-22 22:32:00,2026-03-23 04:33:42.749821,
4134,34594503,3,4,11740,"{""sv"": ""34594503"", ""en"": ""34594503""}","{""sv"": ""Fels\u00f6kning p\u00e5g\u00e5r"", ""en"": ""troubleshooting in progress""}",resolved,medium,2026-03-12 08:22:00.000000,2026-03-23 13:00:00.000000,2026-03-23 03:23:00.000000,Uppsala län,59.87870951346342,17.607643243825695,"[""4g"", ""5g""]",2026-03-22 22:32:00,2026-03-23 13:34:28.423948,
4135,INCSE0532443,1,2,,"{""sv"": ""INCSE0532443"", ""en"": ""INCSE0532443""}","{""sv"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster."", ""en"": ""Just nu kan du uppleva st\u00f6rningar i mobiln\u00e4tet som bland annat p\u00e5verkar samtal, surf och andra mobila tj\u00e4nster.""}",resolved,medium,2026-03-23T00:07:27+01:00,2026-04-09 23:10:27.134602,2026-03-24T00:08:23+01:00,Västra Götalands län,57.59759896759788,12.588958741982987,"[""4g""]",2026-03-23T00:27:31.663892,2026-04-09 23:10:27.134602,
